Timestamp,Endpoint,Method,Source,Response Time (ms),Status
2025-05-05T17:57:30.194Z,/api/drivers/:ssn,GET,database,1,success
2025-05-05T17:57:30.194Z,/api/drivers/:ssn,GET,database,2,success
2025-05-05T17:57:30.194Z,/api/drivers/:ssn,GET,database,2,success
2025-05-05T17:57:30.195Z,/api/drivers/:ssn,GET,database,2,success
2025-05-05T17:57:30.196Z,/api/drivers/:ssn,GET,database,1,success
2025-05-05T17:57:30.196Z,/api/drivers/:ssn,GET,database,1,success
2025-05-05T17:57:30.197Z,/api/drivers/:ssn,GET,database,2,success
2025-05-05T17:57:30.197Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.198Z,/api/drivers/:ssn,GET,database,0,success
2025-05-05T17:57:30.198Z,/api/drivers/:ssn,GET,database,1,success
2025-05-05T17:57:30.199Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.201Z,/api/drivers/:ssn,GET,database,1,success
2025-05-05T17:57:30.201Z,/api/drivers/:ssn,GET,database,2,success
2025-05-05T17:57:30.202Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.202Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.203Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.204Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.205Z,/api/drivers/:ssn,GET,database,1,success
2025-05-05T17:57:30.205Z,/api/drivers/:ssn,GET,database,2,success
2025-05-05T17:57:30.208Z,/api/drivers/:ssn,GET,database,1,success
2025-05-05T17:57:30.208Z,/api/drivers/:ssn,GET,database,2,success
2025-05-05T17:57:30.209Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.209Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.213Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.213Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.213Z,/api/drivers/:ssn,GET,database,1,success
2025-05-05T17:57:30.214Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.214Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.214Z,/api/drivers/:ssn,GET,database,2,success
2025-05-05T17:57:30.216Z,/api/drivers/:ssn,GET,database,2,success
2025-05-05T17:57:30.219Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.220Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.221Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.224Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T17:57:30.225Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T17:57:30.226Z,/api/drivers/:ssn,GET,database,10,success
2025-05-05T17:57:30.227Z,/api/drivers/:ssn,GET,database,10,success
2025-05-05T17:57:30.227Z,/api/drivers/:ssn,GET,database,10,success
2025-05-05T17:57:30.228Z,/api/drivers/:ssn,GET,database,11,success
2025-05-05T17:57:30.230Z,/api/drivers/:ssn,GET,database,11,success
2025-05-05T17:57:30.231Z,/api/drivers/:ssn,GET,database,2,success
2025-05-05T17:57:30.231Z,/api/drivers/:ssn,GET,database,2,success
2025-05-05T17:57:30.231Z,/api/drivers/:ssn,GET,database,13,success
2025-05-05T17:57:30.236Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.237Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.238Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.238Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.238Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T17:57:30.242Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T17:57:30.243Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T17:57:30.243Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T17:57:30.243Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.244Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.245Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.246Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.246Z,/api/drivers/:ssn,GET,database,1,success
2025-05-05T17:57:30.246Z,/api/drivers/:ssn,GET,database,2,success
2025-05-05T17:57:30.246Z,/api/drivers/:ssn,GET,database,2,success
2025-05-05T17:57:30.247Z,/api/drivers/:ssn,GET,database,2,success
2025-05-05T17:57:30.248Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.248Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.248Z,/api/drivers/:ssn,GET,database,2,success
2025-05-05T17:57:30.248Z,/api/drivers/:ssn,GET,database,2,success
2025-05-05T17:57:30.249Z,/api/drivers/:ssn,GET,database,2,success
2025-05-05T17:57:30.250Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.251Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.251Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.251Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.254Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.254Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.254Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.255Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.255Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.257Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.257Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.258Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.258Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.258Z,/api/drivers/:ssn,GET,database,2,success
2025-05-05T17:57:30.259Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.260Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.260Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.261Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.261Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.262Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.262Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.262Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.263Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.263Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.265Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.265Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.265Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.266Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.266Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.267Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.268Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.268Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.268Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.268Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.269Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.270Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.270Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.270Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.270Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.272Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.272Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.273Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.273Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.273Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.275Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.275Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.275Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.275Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.276Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.277Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.277Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.277Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.277Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.278Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.279Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.279Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.279Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.279Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.279Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.281Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.281Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.281Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.281Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.281Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T17:57:30.283Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.284Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.284Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.284Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.284Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.286Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.286Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.286Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.286Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.287Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.288Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.289Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.289Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.289Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.289Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.291Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.291Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.291Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.292Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.292Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.293Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.293Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.294Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.294Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.294Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.296Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.296Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.296Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.296Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.297Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.298Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.298Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.298Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.298Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.299Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.300Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.300Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.301Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.301Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.301Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.303Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.303Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.304Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.304Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.304Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.305Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.305Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.306Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.306Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.306Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.308Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.308Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.308Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.308Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.309Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.310Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.310Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.310Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.311Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.311Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T17:57:30.313Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.313Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.313Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.314Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.314Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.315Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.315Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.316Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.316Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.316Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.318Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.318Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.318Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.318Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.319Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.321Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.321Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.321Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.321Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.322Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.323Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.323Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.323Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.324Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.324Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.325Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T17:57:30.326Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.326Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.326Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.326Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.328Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T17:57:30.328Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.328Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.328Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.328Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.330Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.330Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.330Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.330Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.330Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T17:57:30.332Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.332Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.333Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.333Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.333Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.334Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.334Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.335Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.335Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.335Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.337Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T17:57:30.337Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T17:57:30.337Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.338Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.338Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.339Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.340Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T17:57:30.340Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.341Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T17:57:30.341Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.342Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T17:57:30.342Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T17:57:30.343Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.343Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.343Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.344Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T17:57:30.344Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T17:57:30.344Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.345Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.345Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.346Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.346Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.346Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.347Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.347Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T17:57:30.349Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.349Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.349Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.350Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.350Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.351Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.351Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.352Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T17:57:30.352Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.352Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T17:57:30.354Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T17:57:30.355Z,/api/drivers/:ssn,GET,database,10,success
2025-05-05T17:57:30.355Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T17:57:30.356Z,/api/drivers/:ssn,GET,database,10,success
2025-05-05T17:57:30.357Z,/api/drivers/:ssn,GET,database,10,success
2025-05-05T17:57:30.363Z,/api/drivers/:ssn,GET,database,15,success
2025-05-05T17:57:30.364Z,/api/drivers/:ssn,GET,database,16,success
2025-05-05T17:57:30.365Z,/api/drivers/:ssn,GET,database,17,success
2025-05-05T17:57:30.366Z,/api/drivers/:ssn,GET,database,17,success
2025-05-05T17:57:30.367Z,/api/drivers/:ssn,GET,database,17,success
2025-05-05T17:57:30.370Z,/api/drivers/:ssn,GET,database,20,success
2025-05-05T17:57:30.370Z,/api/drivers/:ssn,GET,database,19,success
2025-05-05T17:57:30.371Z,/api/drivers/:ssn,GET,database,20,success
2025-05-05T17:57:30.372Z,/api/drivers/:ssn,GET,database,21,success
2025-05-05T17:57:30.372Z,/api/drivers/:ssn,GET,database,20,success
2025-05-05T17:57:30.375Z,/api/drivers/:ssn,GET,database,22,success
2025-05-05T17:57:30.375Z,/api/drivers/:ssn,GET,database,22,success
2025-05-05T17:57:30.376Z,/api/drivers/:ssn,GET,database,23,success
2025-05-05T17:57:30.376Z,/api/drivers/:ssn,GET,database,22,success
2025-05-05T17:57:30.376Z,/api/drivers/:ssn,GET,database,19,success
2025-05-05T17:57:30.378Z,/api/drivers/:ssn,GET,database,20,success
2025-05-05T17:57:30.378Z,/api/drivers/:ssn,GET,database,20,success
2025-05-05T17:57:30.378Z,/api/drivers/:ssn,GET,database,20,success
2025-05-05T17:57:30.379Z,/api/drivers/:ssn,GET,database,20,success
2025-05-05T17:57:30.379Z,/api/drivers/:ssn,GET,database,12,success
2025-05-05T17:57:30.382Z,/api/drivers/:ssn,GET,database,14,success
2025-05-05T17:57:30.382Z,/api/drivers/:ssn,GET,database,14,success
2025-05-05T17:57:30.382Z,/api/drivers/:ssn,GET,database,14,success
2025-05-05T17:57:30.383Z,/api/drivers/:ssn,GET,database,14,success
2025-05-05T17:57:30.383Z,/api/drivers/:ssn,GET,database,10,success
2025-05-05T17:57:30.384Z,/api/drivers/:ssn,GET,database,10,success
2025-05-05T17:57:30.385Z,/api/drivers/:ssn,GET,database,11,success
2025-05-05T17:57:30.386Z,/api/drivers/:ssn,GET,database,12,success
2025-05-05T17:57:30.386Z,/api/drivers/:ssn,GET,database,11,success
2025-05-05T17:57:30.386Z,/api/drivers/:ssn,GET,database,11,success
2025-05-05T17:57:30.388Z,/api/drivers/:ssn,GET,database,12,success
2025-05-05T17:57:30.389Z,/api/drivers/:ssn,GET,database,12,success
2025-05-05T17:57:30.389Z,/api/drivers/:ssn,GET,database,12,success
