Timestamp,Endpoint,Method,Source,Response Time (ms),Status
2025-05-05T10:53:08.950Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.951Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:08.954Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:08.954Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:08.954Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:08.955Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:08.955Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:08.955Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:08.956Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:08.956Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T10:53:08.959Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T10:53:08.964Z,/api/drivers/:ssn,GET,database,10,success
2025-05-05T10:53:08.964Z,/api/drivers/:ssn,GET,database,10,success
2025-05-05T10:53:08.966Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:08.966Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:08.967Z,/api/drivers/:ssn,GET,database,10,success
2025-05-05T10:53:08.967Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:08.967Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:08.967Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:08.967Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:08.967Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:08.969Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.970Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.970Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.970Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.972Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.972Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.972Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.972Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T10:53:08.973Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.973Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:08.973Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.975Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:08.977Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:08.977Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T10:53:08.977Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:08.977Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:08.979Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:08.979Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.980Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:08.980Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.980Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.980Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.980Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.980Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T10:53:08.980Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T10:53:08.983Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:08.983Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:08.983Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:08.983Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:08.985Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.985Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.985Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.986Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:08.986Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:08.987Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:08.987Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:08.987Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:08.987Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:08.987Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T10:53:08.987Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T10:53:08.987Z,/api/drivers/:ssn,GET,database,3,success
2025-05-05T10:53:08.987Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.989Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:08.991Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:08.991Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.991Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.991Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.991Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.993Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:08.993Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:08.993Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:08.994Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:08.994Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:08.994Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:08.994Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:08.995Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.995Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:08.995Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.997Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.997Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.997Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.997Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:08.997Z,/api/drivers/:ssn,GET,database,4,success
2025-05-05T10:53:09.001Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.001Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.001Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.002Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T10:53:09.002Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.002Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.002Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.003Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.003Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.003Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.005Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.005Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.005Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.005Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.005Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.006Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.008Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.008Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.008Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.008Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.008Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.009Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.009Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.009Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.009Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.009Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.011Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.011Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.012Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.012Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.012Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.013Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.015Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.015Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.015Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.016Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.016Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.016Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.016Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.016Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.017Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.017Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.018Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T10:53:09.018Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.018Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.019Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.019Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.020Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.021Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.023Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.023Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.023Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.023Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.023Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.024Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.024Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.024Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.024Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.024Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.026Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.026Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.026Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.027Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.027Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.027Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.028Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.028Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.042Z,/api/drivers/:ssn,GET,database,17,success
2025-05-05T10:53:09.042Z,/api/drivers/:ssn,GET,database,17,success
2025-05-05T10:53:09.042Z,/api/drivers/:ssn,GET,database,17,success
2025-05-05T10:53:09.042Z,/api/drivers/:ssn,GET,database,16,success
2025-05-05T10:53:09.042Z,/api/drivers/:ssn,GET,database,17,success
2025-05-05T10:53:09.042Z,/api/drivers/:ssn,GET,database,16,success
2025-05-05T10:53:09.042Z,/api/drivers/:ssn,GET,database,16,success
2025-05-05T10:53:09.042Z,/api/drivers/:ssn,GET,database,14,success
2025-05-05T10:53:09.043Z,/api/drivers/:ssn,GET,database,15,success
2025-05-05T10:53:09.043Z,/api/drivers/:ssn,GET,database,17,success
2025-05-05T10:53:09.043Z,/api/drivers/:ssn,GET,database,17,success
2025-05-05T10:53:09.043Z,/api/drivers/:ssn,GET,database,16,success
2025-05-05T10:53:09.043Z,/api/drivers/:ssn,GET,database,15,success
2025-05-05T10:53:09.047Z,/api/drivers/:ssn,GET,database,18,success
2025-05-05T10:53:09.048Z,/api/drivers/:ssn,GET,database,19,success
2025-05-05T10:53:09.048Z,/api/drivers/:ssn,GET,database,18,success
2025-05-05T10:53:09.048Z,/api/drivers/:ssn,GET,database,18,success
2025-05-05T10:53:09.048Z,/api/drivers/:ssn,GET,database,19,success
2025-05-05T10:53:09.048Z,/api/drivers/:ssn,GET,database,17,success
2025-05-05T10:53:09.048Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T10:53:09.053Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.053Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.053Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.053Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.053Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.053Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.053Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.053Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.054Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.054Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.057Z,/api/drivers/:ssn,GET,database,11,success
2025-05-05T10:53:09.058Z,/api/drivers/:ssn,GET,database,12,success
2025-05-05T10:53:09.058Z,/api/drivers/:ssn,GET,database,12,success
2025-05-05T10:53:09.058Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.058Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.058Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.059Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.059Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.067Z,/api/drivers/:ssn,GET,database,15,success
2025-05-05T10:53:09.067Z,/api/drivers/:ssn,GET,database,15,success
2025-05-05T10:53:09.067Z,/api/drivers/:ssn,GET,database,12,success
2025-05-05T10:53:09.067Z,/api/drivers/:ssn,GET,database,12,success
2025-05-05T10:53:09.068Z,/api/drivers/:ssn,GET,database,13,success
2025-05-05T10:53:09.070Z,/api/drivers/:ssn,GET,database,14,success
2025-05-05T10:53:09.070Z,/api/drivers/:ssn,GET,database,14,success
2025-05-05T10:53:09.070Z,/api/drivers/:ssn,GET,database,14,success
2025-05-05T10:53:09.071Z,/api/drivers/:ssn,GET,database,15,success
2025-05-05T10:53:09.071Z,/api/drivers/:ssn,GET,database,15,success
2025-05-05T10:53:09.071Z,/api/drivers/:ssn,GET,database,15,success
2025-05-05T10:53:09.071Z,/api/drivers/:ssn,GET,database,14,success
2025-05-05T10:53:09.071Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.071Z,/api/drivers/:ssn,GET,database,15,success
2025-05-05T10:53:09.075Z,/api/drivers/:ssn,GET,database,10,success
2025-05-05T10:53:09.075Z,/api/drivers/:ssn,GET,database,10,success
2025-05-05T10:53:09.075Z,/api/drivers/:ssn,GET,database,10,success
2025-05-05T10:53:09.076Z,/api/drivers/:ssn,GET,database,11,success
2025-05-05T10:53:09.076Z,/api/drivers/:ssn,GET,database,10,success
2025-05-05T10:53:09.076Z,/api/drivers/:ssn,GET,database,10,success
2025-05-05T10:53:09.076Z,/api/drivers/:ssn,GET,database,10,success
2025-05-05T10:53:09.076Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T10:53:09.076Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T10:53:09.076Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T10:53:09.080Z,/api/drivers/:ssn,GET,database,11,success
2025-05-05T10:53:09.080Z,/api/drivers/:ssn,GET,database,10,success
2025-05-05T10:53:09.081Z,/api/drivers/:ssn,GET,database,11,success
2025-05-05T10:53:09.081Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.081Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.081Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.081Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.081Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.085Z,/api/drivers/:ssn,GET,database,11,success
2025-05-05T10:53:09.085Z,/api/drivers/:ssn,GET,database,11,success
2025-05-05T10:53:09.085Z,/api/drivers/:ssn,GET,database,11,success
2025-05-05T10:53:09.085Z,/api/drivers/:ssn,GET,database,10,success
2025-05-05T10:53:09.085Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.085Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.085Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.085Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T10:53:09.088Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.088Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.088Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.088Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.088Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.088Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.088Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.088Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.088Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.088Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.091Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.091Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.092Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.092Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.092Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.092Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.092Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.092Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.092Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.092Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.095Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.095Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.095Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.095Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.095Z,/api/drivers/:ssn,GET,database,5,success
2025-05-05T10:53:09.096Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.099Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.099Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.099Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.099Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.099Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.099Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.099Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.099Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.102Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.102Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.102Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.103Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.103Z,/api/drivers/:ssn,GET,database,10,success
2025-05-05T10:53:09.103Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.103Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.103Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.103Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.103Z,/api/drivers/:ssn,GET,database,8,success
2025-05-05T10:53:09.106Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.106Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.106Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.106Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.106Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.107Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.107Z,/api/drivers/:ssn,GET,database,9,success
2025-05-05T10:53:09.107Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T10:53:09.107Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T10:53:09.107Z,/api/drivers/:ssn,GET,database,7,success
2025-05-05T10:53:09.111Z,/api/drivers/:ssn,GET,database,11,success
2025-05-05T10:53:09.111Z,/api/drivers/:ssn,GET,database,10,success
2025-05-05T10:53:09.111Z,/api/drivers/:ssn,GET,database,10,success
2025-05-05T10:53:09.111Z,/api/drivers/:ssn,GET,database,10,success
2025-05-05T10:53:09.111Z,/api/drivers/:ssn,GET,database,10,success
2025-05-05T10:53:09.111Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.111Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.111Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.111Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.111Z,/api/drivers/:ssn,GET,database,6,success
2025-05-05T10:53:09.116Z,/api/drivers/:ssn,GET,database,11,success
2025-05-05T10:53:09.116Z,/api/drivers/:ssn,GET,database,11,success
